label	tweet
love	ga suka banget kalau didominasikan. yaudh jangan di gua klu gua ya kesetaraan
love	beda banget dah raut muka orang yang suka dikasih jatah ama yang kaga
love	dari becanda-becandaan, jadi suka-sukaan, jadi sayang-sayangan dan sampai akhirnya saling takut kehilangan. :)
love	mama juga sering dengerin cerita-cerita random gue wkwk kaya keseharian gue apapun itu. suka banget kalau udah curhat sama mamaa and i love her so much
love	wajarlah cewek suka kangen, biasanya setiap malem ada yg ngucapin "sayang, makan sana, nanti jgn tidur malem2 ya" tapi sekarang gak ada.
love	cowok jujur tu cowok yang bilang suka kalo dia suka, bilang sayang kalo dia sayang dan kalo lapar, dia makan!!
love	paling suka klo jaejoong nyanyi rock. suara seraknya jadi keluar banget.
love	aku suka ini kalo ga sampe keras bgt jd masih empuk dan masih beremah milo gt ya ampun udah lama banget
love	rambutnya lucu banget mbaa suka bgt
love	haechan ini setiap fansign pasti ada aja gombalannya. manis bgt emang orangnya, semuanya aja dikasih kata-kata yang bikin iri. bener-bener deh suka banget godain orang.
love	seru, runa. kalau ngga gangguin beliau, suka gangguin anak aku. kedengeran gabut banget ya aku tuh.. btw, runa lagi ada kesibukan apa akhir-akhir ini?
love	baikk banget, banyakk banget kebaikan yg dikasih mama ke gue ga akan muat tapi paling suka mama tuh selalu ngutamain anaknya dan selalu berusaha buat ngertiin anaknya contohnya kalau gue lagi bad mood pasti ditanya "kamu kenapa dek, ada masalah?" terharu rasanya pengen nangis
love	beberapa minggu ini, kita suka deep talk. gua bisa rasain kalo ni anak lagi kenapa", dia bisa nunjukin dirinya yang sebenarnya, kalo.. anaknya cengeng banget, perasa banget, sipaling gampang sedih, sipaling gampang kefikiran kalo ada apa" sama dirinya, itu cuma sama gua.
love	sumpah, gua udh nyaman pjj.. ngapain si ptm elah.. mana jam belajarnya lebih lamaa.. jam 12 aja gua udh ga kuat apalagi jam 2.. uprak gpp deh di rmh, tpi emg gua lebih suka uprak di rmh si.. soalnya klo di sekolh kek lebih ribet dua2 nya.. gpp juga bikin video, udh kebal gua
love	single krna suka ilfeel kl dideketin org dan blm ada yg sesuai sm aku dan blm ada yg bs bikin nyaman
love	huhuu suka banget bangettt sama konsep cb taeyeon kali ini
love	aku lbh suka pake exfo serum sih, tp jujurly somethinc bikin jatuh cinta bgt sih memang
love	ahh aku yg udah tau exo di 2016 tapi itu aku blm suka kpop eh sukaknya baru sekarang di tahun 2021 dan mereka lagi hiatus:'wlapun hiatus gue ttp cinta krena sllu ingin tau jadi gue kepoin mereka trus mkin gue kepo makin gue cinta dan syg bngetexo saranghajaa
love	elu itu care sm org yg lu sayang, baik itu temen atau pacar. orangnya gasuka yg ribet ribet, tipe org yg soft. kalo dulu gua ngambek atau marah lu malah yg minta maaf duluan wkwk. saran gua kalo elu yg baca ini suka sm confess duluan deh-
love	lope u ci, makasih udah mau dengerin keluh kesah aku juga, masih suka ngerecokin ci adel sayang banyak banyak
love	tp di kls 11 tuh pling ga suka sm bahasa gw alkwlwl, kek kasar banget beda sm dulu2, ngomong anjrt aja lngsng istighfar
love	aku suka bgt sama kata kata kamu yg zjjaakmwks i rlly feel lovedd. aku tungguu actionnya ya sayang!!
love	banyak hal hal kecil yg aku lakuin ke kamu, ternyata kamu suka banget!! aku ngelakuin itu semua pure to make u happy
love	jujur ya , banyak cinta yang datang kepadaku, tapi ku tolak semuanya. karna aku masih suka wanita!!
love	bapak pernah ngejek emak karna pesek "emak kamu pesek banget, kamu juga sih, tapi untung agak nurun mancung dari bapak dikit" tapi abis itu bilang emang paling cantik, pa maksud kadang suka usil ke emak, tapi abis itu ngibrit
love	kalo liat tweet yang berkaitan sama idol, agency, atau apapun yg berkaitan sama kpop sering banget mikir bahwa memang kayaknya rata2 yg tweetnya suka aneh2 mungkin belom banyak terpapar gimana society bekerja in real life
love	kalo udah dengerin satu lagu dan udah suka banget, pasti bakal di ulang2 terus sampe moal
love	terus kaya kalau seokjini lagi ganteng banget yg edann ganteng pisan tuh suka kagetz
love	ngga tau gue suka banget sama mereka
love	sender, ijin mewakilkan tristan yaa? karena doi lgi blm bisa selfprom nihh. tristan vibesnya begini nihh, dia mengayomi jugaa so you can lean on him dan akan dijaga dengan baik. dia akan membuat kamu nyaman pastinya. a pluss karena orgnya suka kasih afeksi
love	seneng banget sih ngadain webinar yg pas banget sama aku yaitu tentang toxic relationship, yuk lah bestie yang masih suka galau2 masalah percintaan mending ikutan ini!!
love	me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton drakor sepuasnya pake indihome, kalo weekend versi kamu apa nih bestie?
love	sayang istri liat suka beli baju pesta di ig shop langsung cushh beli baju dehh, enak nya kalau terhubung indihome mempermudah dan memperlancar kebtuhan online
love	pasti bakal gemes karena tristan bisa gemes sendirii punya pacar yg suka dimanja he will take care of you gently and very well, tristan akan membuatnya nyaman dan akan dijaga dengan baik. tristan juga orangnya mengayomii. yuk cek carrdnya dibawah untuk informasi
love	kaya suka banget mikir "gimana ya kalo grup a pake cb ini?" "grub b keknya cocok deh pake konsep kaya gini." dan pls ingin gue wujudkan
love	tapitapi welcome paus babyl, kayanya aku jg masih baby sih, cuma 3tahun lebih dulu(?) tp sayang aku lagi suka adeknya, gasih karna mereka hiatus aja, besokk papi aku pulang wamil, kangen updatetan ig papi olkay
love	hai sender! selamat pagii. ini ada tristan yang bisa dirent seminggu. a soft-dominant type, kalem, tapi seruu dan lucuu, sangat sangat penyayangg dan perhatian. dia suka kasih pukis dan manjain bayiin pacarnyaa, cocok sama sender yg suka dimanja-manja
love	sumpah sekeren itu, gila banget mark tuh kereenn bangeett bagus banget, sukaa. style bajunya jugaa, suka banget, so mark intinya
love	gini aja gw suka banget anjr. hastag pelet taehyun
love	aku bener bener suka senyumnya mutsuki. yuki senyumnya hangat, mutsuki senyumnya black prince banget . udah gitu aku suka hubungan mutsuki sama hajime. kalau yuki-kyo sering baku hantam. mutsuki hajime justru berteman
love	suka kagum banget sama cowo yang ambiss sama masa depannya
love	aku bener bener suka senyumnya mutsuki. yuki senyumnya hangat, mutsuki senyumnya black prince banget . udah gitu aku suka hubungan mutsuki sama hajime. kalau yuki-kyo sering baku hantam. mutsuki hajime justru berteman
love	suka dengan cara aan menuliskan permasalahan sosial di buku ini. selain tema itu, cinta yang luas ada di dalamnya
love	aku suka british accent pas masuk kuping itu keren banget tapi ya itu ngga paham jadi suka bingungan
love	suka banget sama foto makanan.
love	cantik itu luka suka banget gilaa, satirnya kerasa banget
love	suka banget telponan.. pernah 11 jam alias sama sleepcall wkwkw.. trus aku jadi tau kapan dia bangun, kapan dia kerja, kapan dia makan yaa pokonya gemes banget mumuku itu.
love	mumu suka banget makan.. kita makan bareng.. aku masih kenyang, dia bisa udah makan lagi wkwk. terus dia suka kasih kejutan.. inget hal hal kecil, yang aku aja lupa :"d selalu nanyain hari ini ngapain aja.. padahal sepanjang hari juga chatting. suka ngerjain aku wkwk
love	suka bang sama ketek bauk, aroma kringet, ketek basah. pokoknya suka aroma bauk ketek khas jantan ( tanpa rexona/parfum ) bisa bikin gairah, bisa sampe muncrat
love	suka banget sama pemeran dan karakternya si grace dh kek dia cantik dan smart banget trs jg nganut prinsip setia
love	suka banget sama keluarga ini
love	suka banget sama toko ijo, beli barang harga ratusan sampe jutaan ongkirnya ttp 2k doang
love	suka banget enak keras2 alot
love	suka banget ngegadoin susu bubuk. apalagi pake pisang goreng ato donat duuh jd laper
love	kakakk bagus banget suka suka alaska florida sgt super duper bintang 5 ilyy - terima kasih glad you like it! waduh bintangnya ada 6 tuchh
love	sama-sama kak aku suka banget n di sini wkwk
love	gua tdr enk banget tiba2 di suruh bangun masuk kerjaa kebiasaan suka dadakan anjr
love	omg lucu bingoo!! thankyou selllll ih gemes banget dikasi dino gini, suka banget
love	kebiasaan banget suka ngabarin dadakan
love	suka banget banget sama
love	si ceweknya tuh bajunya terbuka. trus dadanya gede gitu. jadi ya gitu deh. tapi sejujurnya ceritanya lucu kok. cowoknya polos banget soalnya tapi kalo gak suka fanservice ya rada kagak nyaman sih makin kesini makin makin soalnya
love	terlepas kdg alurnya bikin kesel, tp terima kasih bu & team yang sudah membuat cerita yg epic dan masuk dlm sejarah sinetron, bikin banyak orang termasuk saya mau nonton sinetron lagi setelah belasan tahun vakum. maaf lahir batin bu suka misuh
love	suka banget sama lagu barunya kangen band, gak tau udah berapa lama gak ngehype mereka dan biasku kak izzy masih tetep ganteng sama kayak belasan tahun kemaren
love	aku tiap menetap di fandom tuh pasti ada ganti2 kesukaan pas di awal2. urutannya shokudaikiri ; hasebe ; azuki ; buzen dan yg first love itu kek sebenernya masih suka yg biasa aja sih, belom yg bucin bgt kek aku ke buzen :"d
love	suka banget sama konsep yang dipake, taeyeon cantik banget udah kaya dewi artemis (/ )
love	waktu aku mulai tau, kalau ternyata dahyun twice aslinya tenang dan misterius banget.. padahal awal aku stan twice karena dia, dan ngiranya dia bobrok abiess tapi gapapa sih tetep sayang
love	setidaknya dohoon pernah sedekat nadi kalo harubby bener2 gak nyatu dah kalo kita dohooniest selalu bilang dohoon dah punah, bahkan pecinta harubby bilangnya ˜harubby kan gak saling kenal' lucukk banget kakunya makanya ku suka liat harubby kalo dah dipaksa berduaan
love	gemes banget.. you too cantik! anyway, kamu klo pagi suka sarapan apa?
love	kasih ak aja ak suka sm coklat
love	iya aku suka banget ngomong sendiri..
love	ah cerita tsana ini mirip pas aku ke day6. aku cuma denger 2 lagu aja dulu, terus lama2 enak, lama2 asik, lama2 kepoin jae, lama2 kepoin doun. gak tau kenapa suka dan jadi fans cinta banget mereka. semua.
love	ohh jelas banget donk! aku suka banget disitu kakka jay sama kak heeseung juga keren suaranya . wah ide upcharku spontan aja sih gimana dong t__t
love	dan gue harap sih ke jadian, si te suka sama ggvk bucin cinta ama dia tapii semuanya terlambat karna ggvk dah pergi biarin dah dia idup dalam penyesalan hidup dalam penyesalan tuh lebih sakit dibanding dikasih karma yg datang cuma sekali
love	gatau kenapa kalau orang manggil gue dengan sebutan 'cece' gue suka banget
love	gua selalu suka kalau pagi-pagi buka tello terus ada yang kirim ginian huhu please lu cepet sembuh yaa makasih banyak karena udah baca ajay dan kugi, nanti gua update lagi oke?? cepet sembuh banget ini gua benerannnn
love	[fakta melody] melody suka menanam pohon, maka dari itu dia ambil jurusan pertanian, biar bisa menanam benih cinta gue ke dia
love	kaki wonie tuh suka kek gini.. gemes banget woy
love	yess. aku baru suka exo sekitar september 2021 lalu, kaak. gak tahu apa alasannya, tapi beneran ini mah bisa dibilang sayang tanpa alasan, wakaka. daya tarik mereka terlalu kuaat. gak pernah nonton live show, dsb tiba-tiba suka dan sayang banget banget sama mereka..
love	tapi lebih nyaman kalo aku ga suka dia end then dia suka aku sih, jadi lebih ngerasa di cintai bgtt.
love	aku lagi suka banget sama lagu ini siapa tau masuk juga dikupingmu hehe
love	dan kadang sampe harus lapor makan siangnya apa wkwkw soalnya kalo ga makan nasi suka diomelin. padahal aku udah ga muda lagi. forever mommy lil girl ya huhu. i love you mamah sayang
love	sebagai pembaca setia webtoonnya, aku gak suka banget sama dramanya, apalagi endingnya. jelek. puol. rating dariku 3/5, tapi tiap orang punya preferensi masing-masing yaa
love	cakep, gemoy dan suka julid pas banget jadi abang angkat, makin sayang
love	melodinya enak banget asli, meskipun nggak tau baca liriknya. definisi suka lagu karena musiknya enak.
love	keknya gue kesengsem ni ama mew suppasit sampe kebawa mimpi pas tidur. dan gue baru tau dia actor yg main di series bl . gue awal taunya dari lagi dia tbtb muncul di spotify gue, terus jadi cintaaa banget sama suara dia dan senyum dia yg di vclipnya zom marie blush
love	 apa yang lo suka dari suju? | semuanya, persahabatan mreka, cinta kasih mereka, kebaikan mereka, kesempurnaan mereka,& kerendahan hati mreka
love	pas tw wanita yg dia suka itu adlh fans eunhyuk,kyuhyun lngsng gk prcya lg sm cinta pd pndangan pertama
love	kak kaia gemes banget t____t iyah!! yang suka genitin anak orang terus kalo foto manyun2 bebek -3- beginj
love	suka girang banget klo di promo tuh klo ada yg komen "done" tp aslinya ga fw.. di situlah batin ini bertanya "done komen atw done fw??
love	suka banget sama part rapline disini
love	chen suka banget sama lagu machine karena sewaktu rekamannya susah banget jadi ngga terlupakan buat dia
love	suka banget dong gw
love	kalo aku suka dengerin ceritamu, melihat km dengan pnuh cinta ;3
love	suka bgt sm fight scene tlb (so far paling bagus). khususnya semua fight scene ashile sun.. apalagi wkt ah sun nyelamatin chang ge, kereen bgt2. drama dimana mainlead gak ada real kiss lagu fave gw di tlb, pengen gw kasih cut scene takut sopiler
love	sukaa banget, jujur kangen banget sama sunny sebagai penyanyi, bahkan di snsd sendiri part dia kan suka dikit, pas disini suaranya bagus banget sukaa
love	thank you! lagi kangen banget sama exo. btw ceritanyaa sama banget suka exo dari kyungsoo huhu! doain ya semoga ada rezeki, mau ikut konser juga
love	suka banget sama lagu2nya, langit biru slalu indah disana ..
love	cinta kita melukiskan sejarah~ menggelarkan cerita penuh suka cita~
love	aku suka loh ama kamu kpn bisa ketemu sayang
love	eh plis ini lucu banget sedikit termotivasi deh sama cewenya, aku juga anaknya hampir sama, suka banget ambisius sampe lupa waktu
love	suka banget deh sama karakter adin. gemes, persis kaya anak kecil bawelnya
love	tapi sayang ibu kos ga jadi satu rumahnya sama kos, diluar kota malah. jadi ya ibuk kos gabisa liat langsung kelakuan mereka jadi tunggu aja blio dateng buat jenguk kos, soalnya blio suka dateng dadakan wkwk
love	jihan ternyata suka nonton shiva, sama banget meskipun gak inget itunya
love	heyy dolie kamu suka kembang kan? nih ak kasih kamu kembang spesial bonus dapet ayang gratisnya
love	lagi suka banget sama foto ini wish me luck
love	anggap lah apa sahaja, itu semuanya kami tidak peduli, naikkan harga getah, turunkan harga makanan.. usah kata adab, siap kasih sayang kami bagi
love	udah dong~~ paling suka dan favorit banget tuh (some night) terus yg kedua, siren. duh, unnie cantik banget. highlight lagunya enak2. aah, makin gasabar. cold as hell, itu juga keren abis!! proud of you, unnie!
love	suka banget live performnya
love	aku juga gak tau sih yaa, tiba2 aja gitu kepincut buat jadi jennie. aku suka senyumnya, lucu banget!
love	hai, jinni! cantik banget profilenya. aku lagi suka lagu-lagunya cigarettes after sex sih, apalagi yang ini. kalau kamu akhir-akhir ini lagi suka dengerin apa? btw selamat ya untuk debutnya!
love	emang salah banget kah? kita pacaran kan juga karna suka dan ada rasa sayang
love	dia tuh anak word of affirmation banget bund kaya aku wkwk maaf ya aku suka cheesy juga
love	jika engkau suka merendahkan kemungkinan cinta yang dekat, maka engkau akan dilanda ldrisasi cinta.
